UrlOPC;Description;Mode;Outgoing Address;Format;Scale;Offset
GAR_UG2_DNP_1.EAM.UG2_TT_07ARG_M.Value;GAR_UG2_DNP_1.EAM.UG2_TT_07ARG_M;Write;GAR_UG2_DNP_1.EAM.UG2_TT_07ARG_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_TT_08ARG_M.Value;GAR_UG2_DNP_1.EAM.UG2_TT_08ARG_M;Write;GAR_UG2_DNP_1.EAM.UG2_TT_08ARG_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_TT_09ARG_M.Value;GAR_UG2_DNP_1.EAM.UG2_TT_09ARG_M;Write;GAR_UG2_DNP_1.EAM.UG2_TT_09ARG_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_TT_10ARG_M.Value;GAR_UG2_DNP_1.EAM.UG2_TT_10ARG_M;Write;GAR_UG2_DNP_1.EAM.UG2_TT_10ARG_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_TT_11ARG_M.Value;GAR_UG2_DNP_1.EAM.UG2_TT_11ARG_M;Write;GAR_UG2_DNP_1.EAM.UG2_TT_11ARG_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_TT_12ARG_M.Value;GAR_UG2_DNP_1.EAM.UG2_TT_12ARG_M;Write;GAR_UG2_DNP_1.EAM.UG2_TT_12ARG_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_TT_13ARG_M.Value;GAR_UG2_DNP_1.EAM.UG2_TT_13ARG_M;Write;GAR_UG2_DNP_1.EAM.UG2_TT_13ARG_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_TT_14ARG_M.Value;GAR_UG2_DNP_1.EAM.UG2_TT_14ARG_M;Write;GAR_UG2_DNP_1.EAM.UG2_TT_14ARG_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_TT_15ARG_M.Value;GAR_UG2_DNP_1.EAM.UG2_TT_15ARG_M;Write;GAR_UG2_DNP_1.EAM.UG2_TT_15ARG_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_TT_16ARG_M.Value;GAR_UG2_DNP_1.EAM.UG2_TT_16ARG_M;Write;GAR_UG2_DNP_1.EAM.UG2_TT_16ARG_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_TT_01WRE_M.Value;GAR_UG2_DNP_1.EAM.UG2_TT_01WRE_M;Write;GAR_UG2_DNP_1.EAM.UG2_TT_01WRE_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_TT_02WRE_M.Value;GAR_UG2_DNP_1.EAM.UG2_TT_02WRE_M;Write;GAR_UG2_DNP_1.EAM.UG2_TT_02WRE_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_TT_02SME_M.Value;GAR_UG2_DNP_1.EAM.UG2_TT_02SME_M;Write;GAR_UG2_DNP_1.EAM.UG2_TT_02SME_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_TT_04SME_M.Value;GAR_UG2_DNP_1.EAM.UG2_TT_04SME_M;Write;GAR_UG2_DNP_1.EAM.UG2_TT_04SME_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_TT_22SME_M.Value;GAR_UG2_DNP_1.EAM.UG2_TT_22SME_M;Write;GAR_UG2_DNP_1.EAM.UG2_TT_22SME_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_TT_24SME_M.Value;GAR_UG2_DNP_1.EAM.UG2_TT_24SME_M;Write;GAR_UG2_DNP_1.EAM.UG2_TT_24SME_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_TT_02OME_M.Value;GAR_UG2_DNP_1.EAM.UG2_TT_02OME_M;Write;GAR_UG2_DNP_1.EAM.UG2_TT_02OME_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_TT_03OME_M.Value;GAR_UG2_DNP_1.EAM.UG2_TT_03OME_M;Write;GAR_UG2_DNP_1.EAM.UG2_TT_03OME_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_TT_11WRE_M.Value;GAR_UG2_DNP_1.EAM.UG2_TT_11WRE_M;Write;GAR_UG2_DNP_1.EAM.UG2_TT_11WRE_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_TT_12WRE_M.Value;GAR_UG2_DNP_1.EAM.UG2_TT_12WRE_M;Write;GAR_UG2_DNP_1.EAM.UG2_TT_12WRE_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_TT_11OME_M.Value;GAR_UG2_DNP_1.EAM.UG2_TT_11OME_M;Write;GAR_UG2_DNP_1.EAM.UG2_TT_11OME_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_TT_12OME_M.Value;GAR_UG2_DNP_1.EAM.UG2_TT_12OME_M;Write;GAR_UG2_DNP_1.EAM.UG2_TT_12OME_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_FT_01WRE_M.Value;GAR_UG2_DNP_1.EAM.UG2_FT_01WRE_M;Write;GAR_UG2_DNP_1.EAM.UG2_FT_01WRE_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_FT_01OME_M.Value;GAR_UG2_DNP_1.EAM.UG2_FT_01OME_M;Write;GAR_UG2_DNP_1.EAM.UG2_FT_01OME_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_FT_12WRE_M.Value;GAR_UG2_DNP_1.EAM.UG2_FT_12WRE_M;Write;GAR_UG2_DNP_1.EAM.UG2_FT_12WRE_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_TT_25SGG_M.Value;GAR_UG2_DNP_1.EAM.UG2_TT_25SGG_M;Write;GAR_UG2_DNP_1.EAM.UG2_TT_25SGG_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_TT_32SGG_M.Value;GAR_UG2_DNP_1.EAM.UG2_TT_32SGG_M;Write;GAR_UG2_DNP_1.EAM.UG2_TT_32SGG_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_TT_39SGG_M.Value;GAR_UG2_DNP_1.EAM.UG2_TT_39SGG_M;Write;GAR_UG2_DNP_1.EAM.UG2_TT_39SGG_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_TT_44SGG_M.Value;GAR_UG2_DNP_1.EAM.UG2_TT_44SGG_M;Write;GAR_UG2_DNP_1.EAM.UG2_TT_44SGG_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_TT_48SGG_M.Value;GAR_UG2_DNP_1.EAM.UG2_TT_48SGG_M;Write;GAR_UG2_DNP_1.EAM.UG2_TT_48SGG_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_TT_53SGG_M.Value;GAR_UG2_DNP_1.EAM.UG2_TT_53SGG_M;Write;GAR_UG2_DNP_1.EAM.UG2_TT_53SGG_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_TT_01SME_M.Value;GAR_UG2_DNP_1.EAM.UG2_TT_01SME_M;Write;GAR_UG2_DNP_1.EAM.UG2_TT_01SME_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_TT_03SME_M.Value;GAR_UG2_DNP_1.EAM.UG2_TT_03SME_M;Write;GAR_UG2_DNP_1.EAM.UG2_TT_03SME_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_TT_21SME_M.Value;GAR_UG2_DNP_1.EAM.UG2_TT_21SME_M;Write;GAR_UG2_DNP_1.EAM.UG2_TT_21SME_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_TT_23SME_M.Value;GAR_UG2_DNP_1.EAM.UG2_TT_23SME_M;Write;GAR_UG2_DNP_1.EAM.UG2_TT_23SME_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_LT_01OME_M.Value;GAR_UG2_DNP_1.EAM.UG2_LT_01OME_M;Write;GAR_UG2_DNP_1.EAM.UG2_LT_01OME_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_TT_02SMT_M.Value;GAR_UG2_DNP_1.EAM.UG2_TT_02SMT_M;Write;GAR_UG2_DNP_1.EAM.UG2_TT_02SMT_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_TT_03SMT_M.Value;GAR_UG2_DNP_1.EAM.UG2_TT_03SMT_M;Write;GAR_UG2_DNP_1.EAM.UG2_TT_03SMT_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_TT_10OMT_M.Value;GAR_UG2_DNP_1.EAM.UG2_TT_10OMT_M;Write;GAR_UG2_DNP_1.EAM.UG2_TT_10OMT_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_TT_11OMT_M.Value;GAR_UG2_DNP_1.EAM.UG2_TT_11OMT_M;Write;GAR_UG2_DNP_1.EAM.UG2_TT_11OMT_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_TT_01VEX_M.Value;GAR_UG2_DNP_1.EAM.UG2_TT_01VEX_M;Write;GAR_UG2_DNP_1.EAM.UG2_TT_01VEX_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_TT_02VEX_M.Value;GAR_UG2_DNP_1.EAM.UG2_TT_02VEX_M;Write;GAR_UG2_DNP_1.EAM.UG2_TT_02VEX_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_TT_03VEX_M.Value;GAR_UG2_DNP_1.EAM.UG2_TT_03VEX_M;Write;GAR_UG2_DNP_1.EAM.UG2_TT_03VEX_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_PT_01SMH_M.Value;GAR_UG2_DNP_1.EAM.UG2_PT_01SMH_M;Write;GAR_UG2_DNP_1.EAM.UG2_PT_01SMH_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_PT_03SMH_M.Value;GAR_UG2_DNP_1.EAM.UG2_PT_03SMH_M;Write;GAR_UG2_DNP_1.EAM.UG2_PT_03SMH_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_TT_01SMT_M.Value;GAR_UG2_DNP_1.EAM.UG2_TT_01SMT_M;Write;GAR_UG2_DNP_1.EAM.UG2_TT_01SMT_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_LT_00OMT_M.Value;GAR_UG2_DNP_1.EAM.UG2_LT_00OMT_M;Write;GAR_UG2_DNP_1.EAM.UG2_LT_00OMT_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_LS_01OMT_M.Value;GAR_UG2_DNP_1.EAM.UG2_LS_01OMT_M;Write;GAR_UG2_DNP_1.EAM.UG2_LS_01OMT_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_FT_01VEX_M.Value;GAR_UG2_DNP_1.EAM.UG2_FT_01VEX_M;Write;GAR_UG2_DNP_1.EAM.UG2_FT_01VEX_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_LT_01TTU_M.Value;GAR_UG2_DNP_1.EAM.UG2_LT_01TTU_M;Write;GAR_UG2_DNP_1.EAM.UG2_LT_01TTU_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_CEX_REF_TENSAO_GER.Value;GAR_UG2_DNP_1.EAM.UG2_CEX_REF_TENSAO_GER;Write;GAR_UG2_DNP_1.EAM.UG2_CEX_REF_TENSAO_GER.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_CEX_REF_POT_REATIVA.Value;GAR_UG2_DNP_1.EAM.UG2_CEX_REF_POT_REATIVA;Write;GAR_UG2_DNP_1.EAM.UG2_CEX_REF_POT_REATIVA.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_CEX_I_EXC.Value;GAR_UG2_DNP_1.EAM.UG2_CEX_I_EXC;Write;GAR_UG2_DNP_1.EAM.UG2_CEX_I_EXC.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_CEX_V_EXC.Value;GAR_UG2_DNP_1.EAM.UG2_CEX_V_EXC;Write;GAR_UG2_DNP_1.EAM.UG2_CEX_V_EXC.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_CEX_V_GER.Value;GAR_UG2_DNP_1.EAM.UG2_CEX_V_GER;Write;GAR_UG2_DNP_1.EAM.UG2_CEX_V_GER.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_CEX_POT_ATV.Value;GAR_UG2_DNP_1.EAM.UG2_CEX_POT_ATV;Write;GAR_UG2_DNP_1.EAM.UG2_CEX_POT_ATV.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_CEX_POT_REAT.Value;GAR_UG2_DNP_1.EAM.UG2_CEX_POT_REAT;Write;GAR_UG2_DNP_1.EAM.UG2_CEX_POT_REAT.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_M1004.Value;GAR_UG2_DNP_1.EAM.UG2_M1004;Write;GAR_UG2_DNP_1.EAM.UG2_M1004.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_M1007.Value;GAR_UG2_DNP_1.EAM.UG2_M1007;Write;GAR_UG2_DNP_1.EAM.UG2_M1007.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_M1204.Value;GAR_UG2_DNP_1.EAM.UG2_M1204;Write;GAR_UG2_DNP_1.EAM.UG2_M1204.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_M1207.Value;GAR_UG2_DNP_1.EAM.UG2_M1207;Write;GAR_UG2_DNP_1.EAM.UG2_M1207.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_M804.Value;GAR_UG2_DNP_1.EAM.UG2_M804;Write;GAR_UG2_DNP_1.EAM.UG2_M804.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_M807.Value;GAR_UG2_DNP_1.EAM.UG2_M807;Write;GAR_UG2_DNP_1.EAM.UG2_M807.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_M1204A.Value;GAR_UG2_DNP_1.EAM.UG2_M1204A;Write;GAR_UG2_DNP_1.EAM.UG2_M1204A.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_M1207A.Value;GAR_UG2_DNP_1.EAM.UG2_M1207A;Write;GAR_UG2_DNP_1.EAM.UG2_M1207A.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_FT_01SMH_M.Value;GAR_UG2_DNP_1.EAM.UG2_FT_01SMH_M;Write;GAR_UG2_DNP_1.EAM.UG2_FT_01SMH_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_SE0_ET_23SDC_M.Value;GAR_UG2_DNP_1.EAM.UG2_SE0_ET_23SDC_M;Write;GAR_UG2_DNP_1.EAM.UG2_SE0_ET_23SDC_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_TT_56SGG_M.Value;GAR_UG2_DNP_1.EAM.UG2_TT_56SGG_M;Write;GAR_UG2_DNP_1.EAM.UG2_TT_56SGG_M.Value;Float;1;0
GAR_UG2_DNP_1.EAM.UG2_TT_57SGG_M.Value;GAR_UG2_DNP_1.EAM.UG2_TT_57SGG_M;Write;GAR_UG2_DNP_1.EAM.UG2_TT_57SGG_M.Value;Float;1;0
GAR_UG3_DNP_1.EAF.UG3_LT_02TE_M.Value;GAR_UG3_DNP_1.EAF.UG3_LT_02TE_M;Write;GAR_UG3_DNP_1.EAF.UG3_LT_02TE_M.Value;Float;1;0
GAR_UG3_DNP_1.EAF.UG3_TT_02TE_M.Value;GAR_UG3_DNP_1.EAF.UG3_TT_02TE_M;Write;GAR_UG3_DNP_1.EAF.UG3_TT_02TE_M.Value;Float;1;0
GAR_UG3_DNP_1.EAF.EA3.Value;GAR_UG3_DNP_1.EAF.EA3;Write;GAR_UG3_DNP_1.EAF.EA3.Value;Float;1;0
GAR_UG3_DNP_1.EAF.EA4.Value;GAR_UG3_DNP_1.EAF.EA4;Write;GAR_UG3_DNP_1.EAF.EA4.Value;Float;1;0
GAR_UG3_DNP_1.EAF.EA5.Value;GAR_UG3_DNP_1.EAF.EA5;Write;GAR_UG3_DNP_1.EAF.EA5.Value;Float;1;0
GAR_UG3_DNP_1.EAF.EA6.Value;GAR_UG3_DNP_1.EAF.EA6;Write;GAR_UG3_DNP_1.EAF.EA6.Value;Float;1;0
GAR_UG3_DNP_1.EAF.EA7.Value;GAR_UG3_DNP_1.EAF.EA7;Write;GAR_UG3_DNP_1.EAF.EA7.Value;Float;1;0
GAR_UG3_DNP_1.EAF.EA8.Value;GAR_UG3_DNP_1.EAF.EA8;Write;GAR_UG3_DNP_1.EAF.EA8.Value;Float;1;0
GAR_UG3_DNP_1.EAF.EA9.Value;GAR_UG3_DNP_1.EAF.EA9;Write;GAR_UG3_DNP_1.EAF.EA9.Value;Float;1;0
GAR_UG3_DNP_1.EAF.EA10.Value;GAR_UG3_DNP_1.EAF.EA10;Write;GAR_UG3_DNP_1.EAF.EA10.Value;Float;1;0
GAR_UG3_DNP_1.EAF.EA11.Value;GAR_UG3_DNP_1.EAF.EA11;Write;GAR_UG3_DNP_1.EAF.EA11.Value;Float;1;0
GAR_UG3_DNP_1.EAF.EA12.Value;GAR_UG3_DNP_1.EAF.EA12;Write;GAR_UG3_DNP_1.EAF.EA12.Value;Float;1;0
GAR_UG3_DNP_1.EAF.EA13.Value;GAR_UG3_DNP_1.EAF.EA13;Write;GAR_UG3_DNP_1.EAF.EA13.Value;Float;1;0
GAR_UG3_DNP_1.EAF.EA14.Value;GAR_UG3_DNP_1.EAF.EA14;Write;GAR_UG3_DNP_1.EAF.EA14.Value;Float;1;0
GAR_UG3_DNP_1.EAF.EA15.Value;GAR_UG3_DNP_1.EAF.EA15;Write;GAR_UG3_DNP_1.EAF.EA15.Value;Float;1;0
GAR_UG3_DNP_1.EAF.EA16.Value;GAR_UG3_DNP_1.EAF.EA16;Write;GAR_UG3_DNP_1.EAF.EA16.Value;Float;1;0
GAR_UG3_DNP_1.EAF.RTD1.Value;GAR_UG3_DNP_1.EAF.RTD1;Write;GAR_UG3_DNP_1.EAF.RTD1.Value;Float;1;0
GAR_UG3_DNP_1.EAF.RTD2.Value;GAR_UG3_DNP_1.EAF.RTD2;Write;GAR_UG3_DNP_1.EAF.RTD2.Value;Float;1;0
GAR_UG3_DNP_1.EAF.RTD3.Value;GAR_UG3_DNP_1.EAF.RTD3;Write;GAR_UG3_DNP_1.EAF.RTD3.Value;Float;1;0
GAR_UG3_DNP_1.EAF.RTD4.Value;GAR_UG3_DNP_1.EAF.RTD4;Write;GAR_UG3_DNP_1.EAF.RTD4.Value;Float;1;0
GAR_UG3_DNP_1.EAF.RTD5.Value;GAR_UG3_DNP_1.EAF.RTD5;Write;GAR_UG3_DNP_1.EAF.RTD5.Value;Float;1;0
GAR_UG3_DNP_1.EAF.RTD6.Value;GAR_UG3_DNP_1.EAF.RTD6;Write;GAR_UG3_DNP_1.EAF.RTD6.Value;Float;1;0
GAR_UG3_DNP_1.EAF.RTD7.Value;GAR_UG3_DNP_1.EAF.RTD7;Write;GAR_UG3_DNP_1.EAF.RTD7.Value;Float;1;0
GAR_UG3_DNP_1.EAF.RTD8.Value;GAR_UG3_DNP_1.EAF.RTD8;Write;GAR_UG3_DNP_1.EAF.RTD8.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_MGE_HZ_M.Value;GAR_UG3_DNP_1.EAM.UG3_MGE_HZ_M;Write;GAR_UG3_DNP_1.EAM.UG3_MGE_HZ_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_MGE_FPC_M.Value;GAR_UG3_DNP_1.EAM.UG3_MGE_FPC_M;Write;GAR_UG3_DNP_1.EAM.UG3_MGE_FPC_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_MGE_FPB_M.Value;GAR_UG3_DNP_1.EAM.UG3_MGE_FPB_M;Write;GAR_UG3_DNP_1.EAM.UG3_MGE_FPB_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_MGE_FPA_M.Value;GAR_UG3_DNP_1.EAM.UG3_MGE_FPA_M;Write;GAR_UG3_DNP_1.EAM.UG3_MGE_FPA_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_MGE_ST_M.Value;GAR_UG3_DNP_1.EAM.UG3_MGE_ST_M;Write;GAR_UG3_DNP_1.EAM.UG3_MGE_ST_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_MGE_SC_M.Value;GAR_UG3_DNP_1.EAM.UG3_MGE_SC_M;Write;GAR_UG3_DNP_1.EAM.UG3_MGE_SC_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_MGE_SB_M.Value;GAR_UG3_DNP_1.EAM.UG3_MGE_SB_M;Write;GAR_UG3_DNP_1.EAM.UG3_MGE_SB_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_MGE_SA_M.Value;GAR_UG3_DNP_1.EAM.UG3_MGE_SA_M;Write;GAR_UG3_DNP_1.EAM.UG3_MGE_SA_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_MGE_QT_M.Value;GAR_UG3_DNP_1.EAM.UG3_MGE_QT_M;Write;GAR_UG3_DNP_1.EAM.UG3_MGE_QT_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_MGE_QC_M.Value;GAR_UG3_DNP_1.EAM.UG3_MGE_QC_M;Write;GAR_UG3_DNP_1.EAM.UG3_MGE_QC_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_MGE_QB_M.Value;GAR_UG3_DNP_1.EAM.UG3_MGE_QB_M;Write;GAR_UG3_DNP_1.EAM.UG3_MGE_QB_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_MGE_QA_M.Value;GAR_UG3_DNP_1.EAM.UG3_MGE_QA_M;Write;GAR_UG3_DNP_1.EAM.UG3_MGE_QA_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_MGE_PT_M.Value;GAR_UG3_DNP_1.EAM.UG3_MGE_PT_M;Write;GAR_UG3_DNP_1.EAM.UG3_MGE_PT_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_MGE_PC_M.Value;GAR_UG3_DNP_1.EAM.UG3_MGE_PC_M;Write;GAR_UG3_DNP_1.EAM.UG3_MGE_PC_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_MGE_PB_M.Value;GAR_UG3_DNP_1.EAM.UG3_MGE_PB_M;Write;GAR_UG3_DNP_1.EAM.UG3_MGE_PB_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_MGE_PA_M.Value;GAR_UG3_DNP_1.EAM.UG3_MGE_PA_M;Write;GAR_UG3_DNP_1.EAM.UG3_MGE_PA_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_MGE_IT_M.Value;GAR_UG3_DNP_1.EAM.UG3_MGE_IT_M;Write;GAR_UG3_DNP_1.EAM.UG3_MGE_IT_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_MGE_IC_M.Value;GAR_UG3_DNP_1.EAM.UG3_MGE_IC_M;Write;GAR_UG3_DNP_1.EAM.UG3_MGE_IC_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_MGE_IB_M.Value;GAR_UG3_DNP_1.EAM.UG3_MGE_IB_M;Write;GAR_UG3_DNP_1.EAM.UG3_MGE_IB_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_MGE_IA_M.Value;GAR_UG3_DNP_1.EAM.UG3_MGE_IA_M;Write;GAR_UG3_DNP_1.EAM.UG3_MGE_IA_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_MGE_VCA_M.Value;GAR_UG3_DNP_1.EAM.UG3_MGE_VCA_M;Write;GAR_UG3_DNP_1.EAM.UG3_MGE_VCA_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_MGE_VBC_M.Value;GAR_UG3_DNP_1.EAM.UG3_MGE_VBC_M;Write;GAR_UG3_DNP_1.EAM.UG3_MGE_VBC_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_MGE_VAB_M.Value;GAR_UG3_DNP_1.EAM.UG3_MGE_VAB_M;Write;GAR_UG3_DNP_1.EAM.UG3_MGE_VAB_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_MGE_VCN_M.Value;GAR_UG3_DNP_1.EAM.UG3_MGE_VCN_M;Write;GAR_UG3_DNP_1.EAM.UG3_MGE_VCN_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_MGE_VBN_M.Value;GAR_UG3_DNP_1.EAM.UG3_MGE_VBN_M;Write;GAR_UG3_DNP_1.EAM.UG3_MGE_VBN_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_MGE_VAN_M.Value;GAR_UG3_DNP_1.EAM.UG3_MGE_VAN_M;Write;GAR_UG3_DNP_1.EAM.UG3_MGE_VAN_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_LT_01RVD_M.Value;GAR_UG3_DNP_1.EAM.UG3_LT_01RVD_M;Write;GAR_UG3_DNP_1.EAM.UG3_LT_01RVD_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_PT_01RVD_M.Value;GAR_UG3_DNP_1.EAM.UG3_PT_01RVD_M;Write;GAR_UG3_DNP_1.EAM.UG3_PT_01RVD_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_TT_01RVD_M.Value;GAR_UG3_DNP_1.EAM.UG3_TT_01RVD_M;Write;GAR_UG3_DNP_1.EAM.UG3_TT_01RVD_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_ZT_02RVD_M.Value;GAR_UG3_DNP_1.EAM.UG3_ZT_02RVD_M;Write;GAR_UG3_DNP_1.EAM.UG3_ZT_02RVD_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_JT_03RVD_M.Value;GAR_UG3_DNP_1.EAM.UG3_JT_03RVD_M;Write;GAR_UG3_DNP_1.EAM.UG3_JT_03RVD_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_ST_01RVD_M.Value;GAR_UG3_DNP_1.EAM.UG3_ST_01RVD_M;Write;GAR_UG3_DNP_1.EAM.UG3_ST_01RVD_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_LREF_01RVD_M.Value;GAR_UG3_DNP_1.EAM.UG3_LREF_01RVD_M;Write;GAR_UG3_DNP_1.EAM.UG3_LREF_01RVD_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_LREF_02RVD_M.Value;GAR_UG3_DNP_1.EAM.UG3_LREF_02RVD_M;Write;GAR_UG3_DNP_1.EAM.UG3_LREF_02RVD_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_AREF_02RVD_M.Value;GAR_UG3_DNP_1.EAM.UG3_AREF_02RVD_M;Write;GAR_UG3_DNP_1.EAM.UG3_AREF_02RVD_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_JREF_01RVD_M.Value;GAR_UG3_DNP_1.EAM.UG3_JREF_01RVD_M;Write;GAR_UG3_DNP_1.EAM.UG3_JREF_01RVD_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_SREF_01RVD_M.Value;GAR_UG3_DNP_1.EAM.UG3_SREF_01RVD_M;Write;GAR_UG3_DNP_1.EAM.UG3_SREF_01RVD_M.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_CQW363.Value;GAR_UG3_DNP_1.EAM.UG3_CQW363;Write;GAR_UG3_DNP_1.EAM.UG3_CQW363.Value;Float;1;0
GAR_UG3_DNP_1.EAM.UG3_CQW362.Value;GAR_UG3_DNP_1.EAM.UG3_CQW362;Write;GAR_UG3_DNP_1.EAM.UG3_CQW362.Value;Float;1;0
